time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
UTC,s,degrees_true,s,cm,degree_C
2009-02-11T09:54:00Z,10.53,232,5.634,61,5.7
2009-02-11T10:24:00Z,10,237.7,5.479,61,5.3
2009-02-11T10:54:00Z,10.53,233.4,5.128,57,5.55
2009-02-11T11:24:00Z,10,236.3,4.762,55,5.4
2009-02-11T11:54:00Z,10.53,239.1,4.598,55,5.35
2009-02-11T12:24:00Z,10.53,234.8,4.444,53,5.55
2009-02-11T12:54:00Z,11.11,239.1,4.494,51,5.6
2009-02-11T13:24:00Z,10,236.3,4.494,52,5.8
2009-02-11T13:54:00Z,10,246.1,4.494,54,5.75
2009-02-11T14:24:00Z,8.33,239.1,4.878,50,5.7
2009-02-11T14:54:00Z,9.09,233.4,4.651,50,5.7
2009-02-11T15:24:00Z,9.09,243.3,4.878,52,5.75
2009-02-11T15:54:00Z,9.09,241.9,5,54,5.8
2009-02-11T16:24:00Z,10.53,240.5,5.333,53,5.9
2009-02-11T16:54:00Z,10,229.2,5.333,52,5.95
2009-02-11T17:24:00Z,10.53,239.1,5.634,56,5.9
2009-02-11T17:54:00Z,8.33,243.3,5.634,53,5.9
2009-02-11T18:24:00Z,10,237.7,6.25,56,5.85
2009-02-11T18:54:00Z,9.09,239.1,6.154,56,5.85
2009-02-11T19:24:00Z,10,239.1,6.25,56,5.8
2009-02-11T19:54:00Z,8.33,241.9,6.349,59,5.75
2009-02-11T20:24:00Z,10,233.4,6.154,56,5.8
2009-02-11T20:54:00Z,10,247.5,6.25,61,5.75
2009-02-11T21:24:00Z,9.09,237.7,6.25,67,6
2009-02-11T21:54:00Z,9.09,243.3,6.061,61,6
2009-02-11T22:24:00Z,7.14,246.1,5.882,66,6.05
2009-02-11T22:54:00Z,9.09,241.9,5.97,63,5.9
2009-02-11T23:24:00Z,7.69,251.7,5.882,62,6
2009-02-11T23:54:00Z,8.33,237.7,5.634,62,5.85
2009-02-12T00:24:00Z,9.09,239.1,5.634,62,5.6
2009-02-12T00:54:00Z,9.09,243.3,5.333,53,5.45
2009-02-12T01:24:00Z,10,237.7,5.405,52,5.5
2009-02-12T01:54:00Z,9.09,240.5,5.479,50,5.5
2009-02-12T02:24:00Z,9.09,241.9,5.479,50,5.45
2009-02-12T02:54:00Z,9.09,239.1,5.405,50,5.6
2009-02-12T03:24:00Z,9.09,241.9,5.714,51,5.7
2009-02-12T03:54:00Z,9.09,236.3,5.634,49,5.7
2009-02-12T04:24:00Z,10,236.3,5.128,53,5.75
2009-02-12T04:54:00Z,9.09,234.8,4.878,55,5.8
2009-02-12T05:24:00Z,9.09,240.5,5,57,5.55
2009-02-12T05:54:00Z,10,239.1,5.556,61,5.65
2009-02-12T06:24:00Z,10,233.4,5.479,56,5.55
2009-02-12T06:54:00Z,10,236.3,5.797,63,5.6
2009-02-12T07:24:00Z,9.09,232,5.333,64,5.65
2009-02-12T07:54:00Z,9.09,240.5,5.333,65,5.75
2009-02-12T08:24:00Z,9.09,243.3,5.128,60,5.8
2009-02-12T09:54:00Z,10.53,246.1,5.263,67,5.9
2009-02-12T10:24:00Z,10,237.7,5.634,68,5.9
2009-02-12T10:54:00Z,10.53,240.5,5.634,65,5.85
2009-02-12T11:24:00Z,11.11,239.1,5.479,59,5.85
2009-02-12T11:54:00Z,10,248.9,5.479,60,5.95
2009-02-12T12:24:00Z,9.09,241.9,5.479,61,6
2009-02-12T12:54:00Z,11.76,240.5,5.263,61,6.1
2009-02-12T13:24:00Z,11.76,239.1,5.063,58,6.2
2009-02-12T13:54:00Z,11.11,233.4,5.063,55,6.2
2009-02-12T14:24:00Z,10,237.7,4.819,53,6.1
2009-02-12T14:54:00Z,10,234.8,4.706,53,6.2
2009-02-12T15:24:00Z,9.09,236.3,4.545,53,6.3
2009-02-12T15:54:00Z,13.33,233.4,4.598,51,6.4
2009-02-12T16:24:00Z,12.5,234.8,4.598,54,6.35
2009-02-12T16:54:00Z,11.11,237.7,4.938,55,6.4
2009-02-12T17:24:00Z,10.53,234.8,5,58,6.35
2009-02-12T17:54:00Z,12.5,229.2,4.706,57,6.4
2009-02-12T18:24:00Z,11.11,234.8,5,62,6.4
2009-02-12T18:54:00Z,14.29,229.2,5,59,6.4
2009-02-12T19:24:00Z,14.29,229.2,5.063,55,6.4
2009-02-12T19:54:00Z,11.11,230.6,5.195,55,6.4
2009-02-12T20:24:00Z,13.33,230.6,5.556,56,6.4
2009-02-12T20:54:00Z,11.76,229.2,5.479,54,6.35
2009-02-12T21:24:00Z,13.33,229.2,5.479,55,6.45
2009-02-12T21:54:00Z,14.29,230.6,5.882,64,6.45
2009-02-12T22:24:00Z,13.33,232,5.797,62,6.45
2009-02-12T22:54:00Z,14.29,229.2,5.797,62,6.45
2009-02-12T23:24:00Z,14.29,237.7,5.797,61,6.45
2009-02-12T23:54:00Z,14.29,232,5.479,57,6.5
2009-02-13T00:24:00Z,13.33,233.4,5.479,55,6.45
2009-02-13T00:54:00Z,7.14,247.5,5,51,6.45
2009-02-13T01:24:00Z,8.33,239.1,4.878,50,6.45
2009-02-13T01:54:00Z,12.5,232,4.938,50,6.5
2009-02-13T02:24:00Z,13.33,232,4.651,47,6.45
2009-02-13T02:54:00Z,11.76,234.8,4.706,49,6.45
2009-02-13T03:24:00Z,11.11,237.7,4.396,50,6.35
2009-02-13T03:54:00Z,13.33,232,4.762,53,6.45
2009-02-13T04:24:00Z,14.29,230.6,4.651,53,6.4
2009-02-13T04:54:00Z,12.5,236.3,4.878,52,6.35
2009-02-13T05:24:00Z,13.33,234.8,5.405,52,6.2
2009-02-13T05:54:00Z,13.33,229.2,5.405,51,6.25
2009-02-13T06:24:00Z,13.33,229.2,5.634,50,5.9
2009-02-13T06:54:00Z,14.29,230.6,5.556,48,6
2009-02-13T07:24:00Z,13.33,225,5.797,49,5.95
2009-02-13T07:54:00Z,12.5,233.4,5.797,50,6.05
2009-02-13T08:24:00Z,10.53,227.8,5.97,53,6.05
2009-02-13T08:54:00Z,12.5,225,5.634,51,6.05
2009-02-13T09:24:00Z,12.5,222.2,6.061,55,6.3
2009-02-13T09:54:00Z,13.33,225,6.061,55,6.3
2009-02-13T10:24:00Z,13.33,229.2,5.882,57,6.35
2009-02-13T10:54:00Z,10.53,233.4,5.797,58,6.3
2009-02-13T11:24:00Z,10,233.4,5.797,60,6.4
2009-02-13T11:54:00Z,12.5,236.3,5.634,57,6.35
2009-02-13T12:24:00Z,10.53,229.2,5.333,56,6.4
2009-02-13T12:54:00Z,12.5,234.8,5.263,57,6.5
2009-02-13T13:24:00Z,10,232,5,54,6.4
2009-02-13T13:54:00Z,13.33,230.6,4.819,48,6.65
2009-02-13T14:24:00Z,11.11,226.4,5.063,47,6.4
2009-02-13T14:54:00Z,11.76,234.8,5.195,46,6.55
2009-02-13T15:24:00Z,9.09,236.3,4.938,44,6.5
2009-02-13T15:54:00Z,13.33,230.6,5,47,6.5
2009-02-13T16:24:00Z,11.11,241.9,4.938,45,6.55
2009-02-13T16:54:00Z,12.5,225,5.195,43,6.65
2009-02-13T17:24:00Z,10,227.8,5.634,49,6.65
2009-02-13T17:54:00Z,12.5,229.2,5.479,50,6.7
2009-02-13T18:24:00Z,11.11,229.2,5.797,52,6.6
2009-02-13T18:54:00Z,12.5,227.8,5.882,49,6.6
2009-02-13T19:24:00Z,10,226.4,6.061,55,6.6
2009-02-13T19:54:00Z,7.14,234.8,6.25,57,6.5
2009-02-13T20:24:00Z,10,226.4,6.25,58,6.4
2009-02-13T20:54:00Z,12.5,226.4,6.452,58,6.6
2009-02-13T21:24:00Z,11.11,236.3,6.061,53,6.5
2009-02-13T21:54:00Z,11.76,237.7,6.25,59,6.6
2009-02-13T22:24:00Z,11.11,239.1,5.797,58,6.5
2009-02-13T22:54:00Z,10.53,230.6,6.349,69,6.4
2009-02-13T23:24:00Z,11.76,232,6.061,66,6.3
2009-02-13T23:54:00Z,12.5,230.6,5.97,65,6.35
2009-02-14T00:24:00Z,11.76,236.3,5.714,63,6.4
2009-02-14T00:54:00Z,10,236.3,5.556,60,6.4
2009-02-14T01:24:00Z,11.76,246.1,4.819,56,6.4
2009-02-14T01:54:00Z,12.5,233.4,4.396,59,6.5
2009-02-14T02:24:00Z,11.76,230.6,4.082,57,6.55
2009-02-14T02:54:00Z,7.14,246.1,3.81,52,6.55
2009-02-14T03:24:00Z,11.11,232,4.082,52,6.5
2009-02-14T03:54:00Z,10,229.2,4.04,51,6.5
2009-02-14T04:24:00Z,11.76,236.3,3.738,50,6.5
2009-02-14T04:54:00Z,10,227.8,4,53,6.45
2009-02-14T05:24:00Z,11.11,230.6,3.846,56,6.45
2009-02-14T05:54:00Z,11.11,226.4,3.883,62,6.4
2009-02-14T06:24:00Z,11.76,230.6,3.922,57,6.45
2009-02-14T06:54:00Z,11.11,232,4.124,63,6.5
2009-02-14T07:24:00Z,11.11,225,4,64,6.5
2009-02-14T07:54:00Z,11.76,225,4,63,6.5
2009-02-14T08:24:00Z,6.25,239.1,4,61,6.5
2009-02-14T08:54:00Z,11.11,225,4.255,68,6.5
2009-02-14T09:24:00Z,10,226.4,3.96,73,6.5
2009-02-14T09:54:00Z,11.76,225,3.81,72,6.55
2009-02-14T10:24:00Z,10,230.6,3.883,73,6.55
2009-02-14T10:54:00Z,10,226.4,3.922,80,6.6
2009-02-14T11:24:00Z,10,236.3,4,78,6.6
2009-02-14T11:54:00Z,11.11,232,3.883,72,6.6
2009-02-14T12:24:00Z,9.09,232,3.96,72,6.65
2009-02-14T12:54:00Z,10.53,230.6,4.396,71,6.65
2009-02-14T13:24:00Z,7.14,241.9,4.301,63,6.65
2009-02-14T13:54:00Z,10,229.2,4.167,67,6.65
2009-02-14T14:24:00Z,10.53,232,3.774,67,6.65
2009-02-14T14:54:00Z,9.09,232,3.636,64,6.65
2009-02-14T15:24:00Z,11.11,236.3,3.571,64,6.7
2009-02-14T15:54:00Z,10,237.7,3.571,63,6.7
2009-02-14T16:24:00Z,10.53,227.8,3.509,61,6.75
2009-02-14T16:54:00Z,10,234.8,3.636,64,6.8
2009-02-14T17:24:00Z,10.53,236.3,3.54,62,6.75
2009-02-14T17:54:00Z,10.53,222.2,3.636,63,6.75
2009-02-14T18:24:00Z,10,237.7,3.54,63,6.7
2009-02-14T18:54:00Z,10,234.8,3.636,67,6.75
2009-02-14T19:24:00Z,10,227.8,3.604,65,6.7
2009-02-14T19:54:00Z,7.69,240.5,3.774,65,6.7
2009-02-14T20:24:00Z,8.33,237.7,3.922,69,6.7
2009-02-14T20:54:00Z,8.33,236.3,4.04,71,6.7
2009-02-14T21:24:00Z,7.69,236.3,3.81,72,6.7
2009-02-14T21:54:00Z,10.53,226.4,3.922,74,6.7
2009-02-14T22:24:00Z,8.33,241.9,3.81,74,6.7
2009-02-14T22:54:00Z,8.33,233.4,3.738,75,6.7
2009-02-14T23:24:00Z,8.33,239.1,3.738,72,6.7
2009-02-14T23:54:00Z,9.09,236.3,3.636,75,6.7
2009-02-15T00:24:00Z,10,237.7,3.636,74,6.7
2009-02-15T00:54:00Z,9.09,237.7,3.478,69,6.7
2009-02-15T01:24:00Z,3.33,227.8,3.509,76,6.7
2009-02-15T01:54:00Z,10,230.6,3.361,72,6.7
2009-02-15T02:24:00Z,3.03,232,3.419,73,6.75
2009-02-15T02:54:00Z,5.26,227.8,3.419,74,6.7
2009-02-15T03:24:00Z,3.23,226.4,3.333,75,6.75
2009-02-15T03:54:00Z,3.13,222.2,3.306,76,6.75
2009-02-15T04:24:00Z,3.45,225,3.252,72,6.75
2009-02-15T04:54:00Z,3.13,233.4,3.226,66,6.8
2009-02-15T05:24:00Z,3.13,225,3.252,66,6.8
2009-02-15T05:54:00Z,9.09,239.1,3.306,63,6.85
2009-02-15T06:24:00Z,7.69,247.5,3.419,61,6.85
2009-02-15T06:54:00Z,9.09,232,3.226,56,6.85
2009-02-15T07:24:00Z,8.33,247.5,3.226,52,6.85
2009-02-15T07:54:00Z,9.09,227.8,3.361,51,6.85
2009-02-15T08:24:00Z,9.09,229.2,3.333,55,6.85
2009-02-15T08:54:00Z,9.09,226.4,3.478,57,6.9
2009-02-15T09:24:00Z,8.33,225,3.571,58,6.9
2009-02-15T09:54:00Z,8.33,223.6,3.846,58,6.9
2009-02-15T10:24:00Z,9.09,219.4,3.704,57,6.9
2009-02-15T10:54:00Z,9.09,222.2,4,63,6.9
2009-02-15T11:24:00Z,7.69,232,3.774,59,6.95
2009-02-15T11:54:00Z,7.69,227.8,3.448,56,7
2009-02-15T12:24:00Z,10,225,3.39,53,7
2009-02-15T12:54:00Z,8.33,227.8,3.478,57,7
2009-02-15T13:24:00Z,6.67,233.4,3.478,63,7.05
2009-02-15T13:54:00Z,6.67,227.8,3.419,64,7.05
2009-02-15T14:24:00Z,3.23,223.6,3.15,63,7.05
2009-02-15T14:54:00Z,3.03,223.6,3.077,62,7.05
2009-02-15T15:24:00Z,2.94,226.4,3.03,59,7.05
2009-02-15T15:54:00Z,9.09,233.4,3.101,59,7.05
2009-02-15T16:24:00Z,3.23,226.4,3.053,59,7.05
2009-02-15T16:54:00Z,2.94,227.8,3.03,57,7.1
2009-02-15T17:24:00Z,3.23,232,3.15,61,7.1
2009-02-15T17:54:00Z,3.23,226.4,3.101,64,7.1
2009-02-15T18:24:00Z,3.23,234.8,3.175,67,7.15
2009-02-15T18:54:00Z,3.33,223.6,3.2,75,7.15
2009-02-15T19:24:00Z,3.33,226.4,3.252,78,7.15
2009-02-15T19:54:00Z,3.45,225,3.306,77,7.15
2009-02-15T20:24:00Z,3.7,219.4,3.333,71,7.15
2009-02-15T20:54:00Z,3.45,223.6,3.39,78,7.15
2009-02-15T21:24:00Z,3.57,223.6,3.39,77,7.1
2009-02-15T21:54:00Z,4,230.6,3.361,69,7.1
2009-02-15T22:24:00Z,3.33,236.3,3.39,68,7.05
2009-02-15T22:54:00Z,3.7,227.8,3.39,68,7
2009-02-15T23:24:00Z,3.33,227.8,3.478,71,7
2009-02-15T23:54:00Z,3.13,223.6,3.39,69,7
2009-02-16T00:24:00Z,3.23,226.4,3.448,70,7
2009-02-16T00:54:00Z,6.25,230.6,3.509,71,7
2009-02-16T01:24:00Z,6.67,241.9,3.509,70,6.95
2009-02-16T01:54:00Z,5.26,229.2,3.571,66,6.95
2009-02-16T02:24:00Z,5.88,232,3.509,68,6.95
2009-02-16T02:54:00Z,5.56,241.9,3.54,66,6.95
2009-02-16T03:24:00Z,6.67,237.7,3.67,68,6.95
2009-02-16T03:54:00Z,5.26,244.7,3.604,70,7
2009-02-16T04:24:00Z,5.26,248.9,3.636,73,6.95
2009-02-16T04:54:00Z,5.88,247.5,3.54,74,6.95
2009-02-16T05:24:00Z,5.26,240.5,3.448,78,6.95
2009-02-16T05:54:00Z,3.33,227.8,3.39,76,7
2009-02-16T06:24:00Z,6.25,251.7,3.509,79,7
2009-02-16T06:54:00Z,6.25,251.7,3.478,81,7
2009-02-16T07:24:00Z,5.88,251.7,3.54,83,7
2009-02-16T07:54:00Z,6.25,255.9,3.571,79,7
2009-02-16T08:24:00Z,6.25,250.3,3.509,75,7
2009-02-16T08:54:00Z,7.69,250.3,3.448,73,7
2009-02-16T09:24:00Z,7.69,243.3,3.509,73,7
2009-02-16T09:54:00Z,7.69,244.7,3.478,70,7
2009-02-16T10:24:00Z,7.14,246.1,3.478,70,7
2009-02-16T10:54:00Z,7.69,247.5,3.478,70,7.05
2009-02-16T11:24:00Z,7.14,246.1,3.67,75,7.05
2009-02-16T11:54:00Z,3.45,219.4,3.636,78,7.05
2009-02-16T12:24:00Z,7.69,247.5,3.67,78,7.05
2009-02-16T12:54:00Z,7.14,247.5,3.738,81,7.05
2009-02-16T13:24:00Z,5.88,247.5,3.738,82,7.1
2009-02-16T13:54:00Z,3.57,227.8,3.67,85,7.05
2009-02-16T14:24:00Z,3.7,241.9,3.704,85,7.05
2009-02-16T14:54:00Z,3.57,232,3.81,89,7.1
2009-02-16T15:24:00Z,7.14,250.3,3.81,91,7.1
2009-02-16T15:54:00Z,3.7,233.4,3.846,89,7.1
2009-02-16T16:24:00Z,6.67,243.3,3.846,84,7.1
2009-02-16T16:54:00Z,5.88,243.3,3.67,75,7.15
2009-02-16T17:24:00Z,5.88,244.7,3.704,76,7.1
2009-02-16T17:54:00Z,7.14,253.1,3.774,74,7.15
2009-02-16T18:24:00Z,7.69,253.1,3.846,68,7.15
2009-02-16T18:54:00Z,6.67,229.2,3.738,66,7.15
2009-02-16T19:24:00Z,10,234.8,3.883,64,7.15
2009-02-16T19:54:00Z,7.69,250.3,3.96,63,7.1
2009-02-16T20:24:00Z,8.33,240.5,3.922,64,7.1
2009-02-16T20:54:00Z,9.09,233.4,3.96,61,7.05
2009-02-16T21:24:00Z,8.33,246.1,4,60,7.05
2009-02-16T21:54:00Z,5.88,219.4,3.883,63,7.05
2009-02-16T22:24:00Z,8.33,246.1,3.774,62,7
2009-02-16T22:54:00Z,8.33,244.7,4.082,64,7
2009-02-16T23:24:00Z,10,232,4.255,64,7
2009-02-16T23:54:00Z,8.33,244.7,4.348,65,7
2009-02-17T00:24:00Z,7.14,234.8,4.124,65,7
2009-02-17T00:54:00Z,8.33,237.7,4.167,66,7.05
2009-02-17T01:24:00Z,7.69,240.5,4.348,69,7
2009-02-17T01:54:00Z,7.14,236.3,4.545,69,7
2009-02-17T02:24:00Z,7.69,243.3,4.598,71,7
2009-02-17T02:54:00Z,7.69,250.3,4.396,73,6.95
2009-02-17T03:24:00Z,7.69,251.7,4.396,70,7
2009-02-17T03:54:00Z,7.69,251.7,4.545,66,7
2009-02-17T04:24:00Z,7.69,253.1,4.651,70,6.95
2009-02-17T04:54:00Z,7.69,253.1,4.545,63,7
2009-02-17T05:24:00Z,7.14,240.5,4.444,63,7
2009-02-17T05:54:00Z,7.69,254.5,4.444,62,7
2009-02-17T06:24:00Z,7.69,257.3,4.396,62,7
2009-02-17T06:54:00Z,8.33,244.7,4.545,63,6.95
2009-02-17T07:24:00Z,7.69,255.9,4.651,62,7
2009-02-17T07:54:00Z,7.14,244.7,4.706,61,7
2009-02-17T08:24:00Z,7.69,254.5,4.762,60,6.95
2009-02-17T08:54:00Z,7.69,247.5,4.819,60,6.95
2009-02-17T09:24:00Z,7.69,243.3,4.651,57,6.95
2009-02-17T09:54:00Z,8.33,244.7,4.819,56,6.95
2009-02-17T10:24:00Z,10,232,5,56,6.95
2009-02-17T10:54:00Z,7.69,244.7,4.598,59,7
2009-02-17T11:24:00Z,8.33,243.3,4.598,59,7
2009-02-17T11:54:00Z,8.33,239.1,5.128,63,7.05
2009-02-17T12:24:00Z,10,230.6,4.444,61,7.05
2009-02-17T12:54:00Z,8.33,247.5,4.348,63,7.1
2009-02-17T13:24:00Z,8.33,241.9,4.545,69,7.1
2009-02-17T13:54:00Z,8.33,241.9,4.494,70,7.1
2009-02-17T14:24:00Z,7.69,246.1,4.651,69,7.1
2009-02-17T14:54:00Z,8.33,246.1,4.938,72,7.15
2009-02-17T15:24:00Z,8.33,240.5,5.128,72,7.1
2009-02-17T15:54:00Z,8.33,247.5,5.063,73,7.15
2009-02-17T16:24:00Z,8.33,248.9,4.819,74,7.15
2009-02-17T16:54:00Z,7.14,247.5,4.545,67,7.1
2009-02-17T17:24:00Z,8.33,246.1,4.651,74,7.1
2009-02-17T17:54:00Z,7.14,251.7,4.396,66,7.1
2009-02-17T18:24:00Z,7.14,244.7,4.396,68,7.1
2009-02-17T18:54:00Z,7.69,251.7,4.598,67,7.1
2009-02-17T19:24:00Z,7.14,247.5,4.938,73,7.1
2009-02-17T19:54:00Z,7.14,253.1,4.878,68,7.1
2009-02-17T20:24:00Z,8.33,247.5,5.063,68,7.1
2009-02-17T20:54:00Z,7.69,247.5,4.938,64,7.1
2009-02-17T21:24:00Z,7.69,247.5,4.938,69,7.1
2009-02-17T21:54:00Z,7.69,257.3,5,67,7.1
2009-02-17T22:24:00Z,7.69,251.7,5,66,7.1
2009-02-17T22:54:00Z,7.69,246.1,4.762,66,7.05
2009-02-17T23:24:00Z,7.14,248.9,4.545,67,7.05
2009-02-17T23:54:00Z,7.69,253.1,4.598,71,7.05
2009-02-18T00:24:00Z,7.69,251.7,4.598,70,7.05
2009-02-18T00:54:00Z,6.67,251.7,4.598,69,7
2009-02-18T01:24:00Z,6.67,244.7,4.444,68,7
2009-02-18T01:54:00Z,7.69,241.9,4.494,70,7
2009-02-18T02:24:00Z,7.14,253.1,4.348,72,7
2009-02-18T02:54:00Z,7.14,248.9,4.301,70,7
2009-02-18T03:24:00Z,8.33,246.1,4.396,75,7
2009-02-18T03:54:00Z,6.67,254.5,4.396,73,7
2009-02-18T04:24:00Z,6.67,250.3,4.396,73,7
2009-02-18T04:54:00Z,7.14,247.5,4.255,72,7
2009-02-18T05:24:00Z,7.14,247.5,4.255,71,7
2009-02-18T05:54:00Z,7.69,250.3,4.396,78,7
2009-02-18T06:24:00Z,9.09,241.9,4.444,80,7
2009-02-18T06:54:00Z,9.09,241.9,4.348,79,7
2009-02-18T07:24:00Z,8.33,251.7,4.124,80,7
2009-02-18T07:54:00Z,9.09,246.1,4.124,80,7
2009-02-18T08:24:00Z,7.69,253.1,3.96,78,7
2009-02-18T08:54:00Z,7.14,251.7,4.04,80,6.95
2009-02-18T09:24:00Z,7.69,253.1,3.96,80,6.95
2009-02-18T09:54:00Z,9.09,244.7,3.922,80,6.95
2009-02-18T10:24:00Z,8.33,253.1,3.636,74,7
2009-02-18T10:54:00Z,7.69,248.9,4.04,86,7
2009-02-18T11:24:00Z,8.33,248.9,3.846,86,7
2009-02-18T11:54:00Z,8.33,253.1,3.96,88,7
2009-02-18T12:24:00Z,7.69,254.5,4,87,7
2009-02-18T12:54:00Z,7.69,248.9,4.082,91,6.95
2009-02-18T13:24:00Z,8.33,248.9,4.348,93,6.95
2009-02-18T13:54:00Z,8.33,253.1,4.396,91,6.95
2009-02-18T14:24:00Z,8.33,247.5,4.494,87,6.95
2009-02-18T14:54:00Z,7.69,246.1,4.444,95,6.95
2009-02-18T15:24:00Z,7.69,248.9,4.396,95,7
2009-02-18T15:54:00Z,7.14,246.1,4.706,91,7
2009-02-18T16:24:00Z,8.33,253.1,4.762,96,7
2009-02-18T16:54:00Z,7.69,247.5,4.545,96,7.05
2009-02-18T17:24:00Z,8.33,251.7,4.545,98,7.05
2009-02-18T17:54:00Z,8.33,251.7,4.762,98,7.05
2009-02-18T18:24:00Z,8.33,246.1,4.545,98,7.05
2009-02-18T18:54:00Z,8.33,248.9,4.255,94,7.05
2009-02-18T19:24:00Z,9.09,241.9,4.255,88,7.05
2009-02-18T19:54:00Z,8.33,253.1,4.545,88,7.05
2009-02-18T20:24:00Z,8.33,244.7,4.444,89,7.05
2009-02-18T20:54:00Z,8.33,246.1,4.545,96,7.05
2009-02-18T21:24:00Z,8.33,241.9,4.494,88,7.05
2009-02-18T21:54:00Z,8.33,250.3,4.494,87,7.05
2009-02-18T22:24:00Z,7.14,243.3,4.396,86,7.05
2009-02-18T22:54:00Z,9.09,244.7,4.762,93,7.05
2009-02-18T23:24:00Z,9.09,248.9,4.878,89,7
2009-02-18T23:54:00Z,11.11,244.7,4.819,85,7
2009-02-19T00:24:00Z,6.25,243.3,4.878,90,7
2009-02-19T00:54:00Z,8.33,247.5,5,87,7
2009-02-19T01:24:00Z,7.69,241.9,5.333,93,6.95
2009-02-19T01:54:00Z,14.29,230.6,5.128,87,6.95
2009-02-19T02:24:00Z,8.33,244.7,5.263,84,6.95
2009-02-19T02:54:00Z,7.14,237.7,5.479,85,6.95
2009-02-19T03:24:00Z,14.29,229.2,5.556,79,6.95
2009-02-19T03:54:00Z,9.09,234.8,5.479,77,6.95
2009-02-19T04:24:00Z,9.09,237.7,5.634,77,7
2009-02-19T04:54:00Z,14.29,227.8,5.634,75,7
2009-02-19T05:24:00Z,6.67,244.7,5.405,71,7
2009-02-19T05:54:00Z,14.29,230.6,5.634,70,7
2009-02-19T06:24:00Z,6.67,244.7,5.797,69,7
2009-02-19T06:54:00Z,13.33,230.6,5.634,66,6.95
2009-02-19T07:24:00Z,11.76,232,5.556,63,7
2009-02-19T07:54:00Z,7.69,234.8,5.479,63,6.95
2009-02-19T08:24:00Z,8.33,233.4,5.556,64,6.9
2009-02-19T08:54:00Z,6.25,234.8,5.634,58,6.85
2009-02-19T09:24:00Z,6.67,233.4,5.479,54,6.8
2009-02-19T09:54:00Z,7.69,240.5,5.479,55,6.9
2009-02-19T10:24:00Z,7.69,234.8,5.556,55,6.95
2009-02-19T10:54:00Z,7.14,234.8,5.556,58,6.95
2009-02-19T11:24:00Z,7.14,234.8,5.634,59,7
2009-02-19T11:54:00Z,12.5,233.4,5.797,60,7.05
2009-02-19T12:24:00Z,7.69,236.3,5.714,59,7.2
2009-02-19T12:54:00Z,7.69,236.3,5.634,57,7.25
2009-02-19T13:24:00Z,6.67,241.9,5.797,61,7.3
2009-02-19T13:54:00Z,6.25,246.1,5.634,60,7.4
2009-02-19T14:24:00Z,7.69,241.9,5.556,61,7.4
2009-02-19T14:54:00Z,7.14,248.9,5.479,56,7.45
2009-02-19T15:24:00Z,12.5,247.5,5.263,55,7.65
2009-02-19T15:54:00Z,7.14,244.7,5.405,62,7.55
2009-02-19T16:24:00Z,6.67,247.5,5.195,58,7.6
2009-02-19T16:54:00Z,10.53,239.1,5.195,58,7.5
2009-02-19T17:24:00Z,12.5,229.2,5.479,59,7.4
2009-02-19T17:54:00Z,7.69,248.9,5.634,57,7.45
2009-02-19T18:24:00Z,7.69,248.9,5.634,58,7.5
2009-02-19T18:54:00Z,12.5,225,5.556,57,7.4
2009-02-19T20:24:00Z,7.69,248.9,5.128,51,7.3
2009-02-19T20:54:00Z,13.33,225,5.195,53,7.3
2009-02-19T21:24:00Z,14.29,232,5.405,53,7.4
2009-02-19T21:54:00Z,12.5,226.4,5.556,53,7.2
2009-02-19T22:24:00Z,14.29,232,5.479,50,7.1
2009-02-19T22:54:00Z,14.29,227.8,5.714,49,7
2009-02-19T23:24:00Z,11.76,234.8,5.556,46,7.1
2009-02-19T23:54:00Z,12.5,229.2,5.797,46,7.15
2009-02-20T00:24:00Z,11.76,226.4,5.797,46,6.75
2009-02-20T00:54:00Z,11.11,232,5.882,51,6.6
2009-02-20T01:24:00Z,7.69,239.1,5.714,49,6.6
2009-02-20T01:54:00Z,14.29,225,5.882,48,6.05
2009-02-20T02:24:00Z,13.33,226.4,5.797,51,6.45
2009-02-20T02:54:00Z,11.76,226.4,5.714,49,6.6
2009-02-20T03:24:00Z,12.5,229.2,5.556,48,6.6
2009-02-20T03:54:00Z,11.76,229.2,5.556,49,6.55
2009-02-20T04:24:00Z,10,230.6,5.797,50,6.1
2009-02-20T04:54:00Z,10,232,5.634,48,6.5
2009-02-20T05:24:00Z,12.5,227.8,5.556,46,6.15
2009-02-20T05:54:00Z,12.5,229.2,5.634,47,6.15
2009-02-20T06:24:00Z,12.5,230.6,5.405,47,6.1
2009-02-20T06:54:00Z,9.09,232,5.333,47,5.4
2009-02-20T07:24:00Z,12.5,225,5.063,45,5.55
2009-02-20T07:54:00Z,9.09,232,5,46,5.8
2009-02-20T08:24:00Z,11.11,227.8,4.598,45,6.05
2009-02-20T09:24:00Z,10,233.4,4.301,48,7.15
2009-02-20T09:54:00Z,11.11,227.8,4.167,45,6.55
2009-02-20T10:24:00Z,9.09,236.3,3.96,46,6.7
2009-02-20T10:54:00Z,5.88,244.7,3.883,45,6.65
2009-02-20T11:24:00Z,10,234.8,3.571,48,7
2009-02-20T11:54:00Z,7.69,243.3,3.306,49,7.15
2009-02-20T12:24:00Z,7.69,240.5,3.333,50,7.2
2009-02-20T12:54:00Z,8.33,234.8,3.226,54,7.3
